Date,Recorder,Location,Site,Block,Group,Plot,Quadrant,Species,Cover,Notes
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,1,Agrostis stolonifera,20,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,1,Cynosurus cristatus,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,1,Holcus lanatus,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,1,Ranunculus repens,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,1,Veronica serpyllifolia,1,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,1,Trifolium repens,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,1,Cerastium fontanum,1,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,1,bare ground,15,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,2,Pulicaria dysenterica,25,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,2,Rumex crispus,6,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,2,Agrostis stolonifera,20,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,2,Poa trivialis,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,2,Epilobium hirsutum,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,2,Festuca rubra,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,2,Holcus lanatus,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,2,Hypericum perforatum,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,2,Veronica serpyllifolia,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,2,Ranunculus repens,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,2,bare ground,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,3,Pulicaria dysenterica,40,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,3,Cynosurus cristatus,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,3,Rubus fruticosus,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,3,Bare ground,20,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,3,Rubus fruticosus,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,3,Holcus lanatus,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,3,Agrostis stolonifera,20,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,3,Poa trivialis,20,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,4,Pulicaria dysenterica,40,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,4,Myosotis discolor ,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,4,Juncus bufonius,1,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,4,Lysimachia arvensis,2,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,4,Rubus fruticosus,15,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,4,Bromus hordeaceus,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,4,Agrostis stolonifera,20,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,4,Poa trivialis,20,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,4,Lysimachia arvensis,1,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,4,Ranunculus repens,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,313,4,Holcus lanatus,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,1,Agrostis stolonifera,19,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,1,Rumex crispus,1,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,1,Epilobium parviflorum,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,1,Bare ground,60,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,1,moss,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,1,twigs,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,1,leaves,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,2,Agrostis stolonifera,30,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,2,Rumex crispus,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,2,Prunella vulgaris,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,2,Bare ground,45,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,2,moss,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,2,twigs,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,3,Rumex crispus,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,3,Agrostis stolonifera,25,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,3,bare ground,70,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,4,Agrostis stolonifera,30,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,4,Prunella vulgaris,1,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,4,bare ground,70,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,4,sticks,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,X,322,4,moss,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,1,Dactylis glomerata,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,1,Holcus lanatus,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,1,Rubus fruticosus,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,1,Rumex obtusifolius,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,1,Agrostis stolonifera,70,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,2,Urtica dioica,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,2,Rumex conglomeratus,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,2,Rumex obtusifolius,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,2,Jacobaea vulgaris,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,2,Glechoma hederacea ,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,2,Dactylis glomerata,20,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,2,Agrostis stolonifera,35,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,2,bare ground,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,3,Dactylis glomerata,30,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,3,Agrostis stolonifera,60,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,3,Urtica dioica,20,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,3,Rumex conglomeratus,15,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,3,Rubus fruticosus,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,3,Bowlesia incana,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,3,Ranunculus repens,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,4,Dactylis glomerata,30,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,4,Agrostis stolonifera,40,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,4,Urtica dioica,10,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,4,Veronica chamaedrys,20,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,4,Rumex crispus,20,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,4,Rumex acetosella,5,
14/06/2024,Ben Bennett,Knepp,Knepp,S,Y,311,4,Glechoma hederacea ,10,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,1,Odontites vernus,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,1,Potentilla reptans,20,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,1,Jacobaea erucifolia,10,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,1,Trifolium repens,10,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,1,Holcus lanatus,40,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,1,Vicia tetrasperma,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,1,Teucrium chamaedrys,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,1,Cirsium vulgare,10,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,2,Holcus lanatus,70,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,2,Vicia tetrasperma,7,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,2,Jacobaea vulgaris,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,2,Jacobaea erucifolia,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,2,Cirsium arvense,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,2,Potentilla reptans,10,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,111,2,Trifolium repens,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,Holcus lanatus,40,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,Jacobaea erucifolia,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,Trifolium repens,20,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,Lathyrus nissolia,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,Rumex conglomeratus,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,Vicia tetrasperma,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,Odontites vernus,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,Poa trivialis,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,Bromus hordeaceus,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,Lathyrus sativus,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,Cirsium arvense,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,Agrostis stolonifera,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,bare ground,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,Potentilla reptans,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,Borago officinalis,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,3,dead branch,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,4,Jacobaea erucifolia,30,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,4,Cirsium arvense,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,4,Lathyrus sativus,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,4,Holcus lanatus,30,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,4,Trifolium repens,20,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,4,Jacobaea vulgaris,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,4,Potentilla reptans,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,4,Agrostis stolonifera,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,4,bare ground ,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,111,4,dead branches,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,1,Vicia tetrasperma,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,1,Jacobaea erucifolia,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,1,Rumex sanguineus,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,1,Holcus lanatus,15,baby
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,1,Poa trivialis,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,1,Jacobaea vulgaris,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,1,Phleum pratense,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,1,Lolium perenne,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,1,Calamagrostis epigejos,6,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,1,Quercus robur,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,1,Prunella vulgaris,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,1,Geranium dissectum ,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,1,Trifolium repens,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,2,Holcus lanatus,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,2,Trifolium repens,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,2,Jacobaea erucifolia,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,2,Jacobaea vulgaris,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,2,Phleum pratense,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,2,Poa trivialis,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,2,Vicia tetrasperma,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,2,Rumex obtusifolius,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,2,Bromus hordeaceus,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,2,Agrostis stolonifera,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,2,bare ground,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,112,2,Lolium perenne,25,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,3,Cerastium fontanum,3,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,3,Geranium dissectum ,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,3,Jacobaea vulgaris,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,3,Cynosurus cristatus,20,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,3,Holcus lanatus,40,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,3,Bromus hordeaceus,10,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,3,Prunella vulgaris,8,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,3,cow pat,25,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,3,Trifolium repens,8,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,4,Quercus robur,10,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,4,Rumex sanguineus,25,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,4,Epilobium tetragonum,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,4,Prunella vulgaris,10,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,4,Jacobaea vulgaris,8,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,4,Trifolium repens,3,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,4,Veronica serpyllifolia,2,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,4,Vicia tetrasperma,3,baby
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,4,Holcus lanatus,35,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,112,4,Agrostis stolonifera,30,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,1,Holcus lanatus,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,1,Trifolium repens,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,1,Ranunculus repens,30,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,1,Quercus robur,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,1,Trifolium dubium,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,1,Geranium dissectum ,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,1,Vicia tetrasperma,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,1,Agrostis stolonifera,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,1,Prunus spinosa,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,1,Poa trivialis,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,1,bare ground,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,2,Holcus lanatus,20,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,2,Ranunculus repens,20,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,2,Trifolium dubium,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,2,Trifolium repens,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,2,Veronica serpyllifolia,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,2,Odontites vernus,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,2,Poa trivialis,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,2,Agrostis stolonifera,20,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,2,Prunella vulgaris,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,113,2,Carex flacca,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,3,Ranunculus repens,20,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,3,Vicia tetrasperma,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,3,Lathyrus sativus,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,3,Holcus lanatus,50,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,3,Jacobaea vulgaris,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,3,Hypericum humifusum,1,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,3,Trifolium dubium,8,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,3,Odontites vernus,4,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,3,Lapsana communis,1,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,3,Prunella vulgaris,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,4,Ranunculus repens,30,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,4,Holcus lanatus,20,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,4,Agrostis stolonifera,20,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,4,Jacobaea vulgaris,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,4,Lathyrus sativus,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,113,4,Vicia tetrasperma,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,1,Holcus lanatus,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,1,Vicia tetrasperma,20,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,1,Convolvulus arvensis,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,1,Ranunculus repens,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,1,Poa trivialis,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,1,Geranium dissectum ,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,1,Agrostis stolonifera,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,1,Jacobaea erucifolia,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,1,Jacobaea vulgaris,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,1,bare ground,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,1,Lathyrus sativus,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,2,Holcus lanatus,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,2,Vicia tetrasperma,20,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,2,Convolvulus arvensis,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,2,Ranunculus repens,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,2,Poa trivialis,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,2,Geranium dissectum ,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,2,Jacobaea vulgaris,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,2,Lathyrus sativus,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,2,Epilobium ciliatum,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,2,Epilobium parviflorum,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,2,bare ground,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,133,2,dead grass,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,3,Jacobaea vulgaris,10,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,3,Jacobaea erucifolia,15,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,3,Vicia tetrasperma,40,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,3,Convolvulus arvensis,10,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,3,Geranium dissectum ,3,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,3,Ranunculus repens,20,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,3,Holcus lanatus,25,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,3,Poa trivialis,10,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,3,Vicia pisiformis,2,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,3,Epilobium parviflorum,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,4,Jacobaea vulgaris,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,4,Vicia pisiformis,15,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,4,Vicia tetrasperma,5,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,4,Ranunculus repens,15,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,4,Poa trivialis,20,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,4,Holcus lanatus,20,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,4,Geranium dissectum ,7,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,133,4,Convolvulus arvensis,10,90% overhang
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,1,Rubus fruticosus,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,1,Circaea lutetiana,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,1,Geum urbanum,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,1,bare ground,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,1,leaf litter,55,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,1,Corylus avellana,0,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,1,moss,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,2,Rubus fruticosus,10,90% overhang
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,2,Carex sylvatica,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,2,Circaea lutetiana,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,2,bare ground,50,90% overhang
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,2,leaf litter,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,2,moss,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,2,Corylus avellana,0,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,2,dead bark,10,90% overhang
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,122,3,Rubus fruticosus,25,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,3,Corylus avellana,0,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,122,3,Circaea lutetiana,20,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,122,3,dead leaves,55,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,122,4,Rubus fruticosus,25,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,122,4,Corylus avellana,0,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,122,4,Circaea lutetiana,15,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,122,4,Carex sylvatica,20,
17/06/2024,Ben Bennett,Knepp,Knepp,N,NA,122,4,dead leaves ,40,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,1,Acer pseudoplatanus,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,1,Hyacinthoides non-scripta,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,1,Rumex obtusifolius,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,1,Rubus fruticosus,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,1,leaf litter,79,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,2,Acer pseudoplatanus,5,baby
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,2,Rumex obtusifolius,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,2,Pteridium aquilinum,15,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,2,Hyacinthoides non-scripta,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,2,Galium aparine,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,2,Brachypodium sylvaticum,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,2,Crataegus monogyna,1,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,2,leaf litter,55,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,3,Pteridium aquilinum,40,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,3,Galium aparine,10,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,3,Hyacinthoides non-scripta,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,3,Acer pseudoplatanus,5,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,3,dead leaves,40,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,4,Rubus fruticosus,25,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,4,Pteridium aquilinum,20,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,4,Acer pseudoplatanus,20,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,4,Hyacinthoides non-scripta,2,
17/06/2024,Eimear Loughlin,Knepp,Knepp,N,NA,233,4,dead leaves,35,
